DOEID,upgrade_id,category,eligible,annual_savings,cost_midpoint,payback_years,lifespan_years,rank
107670,led_lighting,Lighting,True,58.67151613992575,200,3.40880913189664,15,4
107670,smart_thermostat,Behavioral,True,54.975753093398374,200,3.637967444670012,12,5
107673,thermostat_setback,Behavioral,True,78.32067674007352,0,0.0,1,1
107673,low_flow_showerheads,Water Heating,True,54.478435409525694,80,1.4684709536649394,10,2
107673,energy_star_washer,Appliance,True,555.77,950,1.7093401946848517,12,3
107673,led_lighting,Lighting,True,105.280930960362,200,1.899679250322164,15,4
107673,smart_thermostat,Behavioral,True,83.54205518941176,200,2.3940038289284065,12,5
107675,thermostat_setback,Behavioral,True,91.13919757738532,0,0.0,1,1
107675,programmable_thermostat,Behavioral,True,78.98730456706727,90,1.1394236136211227,15,2
107675,smart_thermostat,Behavioral,True,97.21514408254433,200,2.057292635704805,12,3
107675,attic_insulation,Insulation,True,182.27839515477064,2300,12.61806149898947,30,4
107675,low_flow_showerheads,Water Heating,True,6.318004862006996,80,12.662225140261599,10,5
107680,thermostat_setback,Behavioral,True,37.42587464879469,0,0.0,1,1
107680,smart_thermostat,Behavioral,True,39.92093295871433,200,5.009902955094692,12,2
107680,low_flow_showerheads,Water Heating,True,10.032809700870121,80,7.97383807579464,10,3
107680,heat_pump_replace,HVAC,True,149.70349859517876,8000,53.438964854343375,18,4
107699,thermostat_setback,Behavioral,True,21.511742560858178,0,0.0,1,1
107699,programmable_thermostat,Behavioral,True,18.64351021941042,90,4.827417098004313,15,2
107699,low_flow_showerheads,Water Heating,True,9.956561524179518,80,8.034902391324549,10,3
107699,smart_thermostat,Behavioral,True,22.945858731582053,200,8.716169760285565,12,4
107699,window_upgrade,Envelope,True,31.550555755925323,13000,412.0371159407722,25,5
107705,thermostat_setback,Behavioral,True,13.391824210652478,0,0.0,1,1
107705,low_flow_showerheads,Water Heating,True,29.79652899126842,80,2.68487648421879,10,2
107705,energy_star_washer,Appliance,True,336.22,950,2.8255309023853425,12,3
107705,led_lighting,Lighting,True,35.519815186565,200,5.6306599274099804,15,4
107705,energy_star_fridge,Appliance,True,201.73200000000006,1500,7.4356076378561635,14,5
107707,thermostat_setback,Behavioral,True,32.310531065368686,0,0.0,1,1
107707,low_flow_showerheads,Water Heating,True,28.379387367835925,80,2.818947391749155,10,2
107707,tankless_water_heater,Water Heating,True,79.46228462994058,2300,28.944549111710078,20,3
107707,heat_pump_replace,HVAC,True,129.24212426147474,8000,61.8993230397149,18,4
107710,thermostat_setback,Behavioral,True,71.42438557863514,0,0.0,1,1
107710,low_flow_showerheads,Water Heating,True,25.00674400589705,80,3.199137000048248,10,2
107710,led_lighting,Lighting,True,27.629157713253196,200,7.238729536227002,15,3
107710,attic_insulation,Insulation,True,142.84877115727028,2300,16.10094354586922,30,4
107710,heat_pump_replace,HVAC,True,285.69754231454056,8000,28.001640949337773,18,5
107715,thermostat_setback,Behavioral,True,73.98978879981114,0,0.0,1,1
107715,smart_thermostat,Behavioral,True,78.9224413864652,200,2.5341334668126345,12,2
107715,attic_insulation,Insulation,True,147.97957759962227,2300,15.54268526311749,30,3
107715,low_flow_showerheads,Water Heating,True,4.8562418746986005,80,16.473644036720298,10,4
107715,heat_pump_replace,HVAC,True,295.95915519924455,8000,27.030756979334765,18,5
107720,thermostat_setback,Behavioral,True,65.29597539259582,0,0.0,1,1
107720,smart_thermostat,Behavioral,True,69.64904041876888,200,2.8715399206864656,12,2
107720,low_flow_showerheads,Water Heating,True,14.526099526607851,80,5.50732836804965,10,3
107720,led_lighting,Lighting,True,31.312665976877447,200,6.387191692578593,15,4
107720,attic_insulation,Insulation,True,130.59195078519164,2300,17.612111513543656,30,5
107721,thermostat_setback,Behavioral,True,168.9506197786142,0,0.0,1,1
107721,programmable_thermostat,Behavioral,True,146.42387047479895,90,0.614653879235421,15,2
107721,smart_thermostat,Behavioral,True,180.21399443052178,200,1.1097917263972878,12,3
107721,low_flow_showerheads,Water Heating,True,44.270989767817774,80,1.807052438166968,10,4
107721,attic_insulation,Insulation,True,337.9012395572284,2300,6.8067225885700315,30,5
107725,thermostat_setback,Behavioral,True,89.07977044790104,0,0.0,1,1
107725,low_flow_showerheads,Water Heating,True,22.614051887019414,80,3.5376234387222056,10,2
107725,led_lighting,Lighting,True,38.52897985512405,200,5.190897883931427,15,3
107725,attic_insulation,Insulation,True,178.15954089580208,2300,12.90977731776471,30,4
107725,heat_pump_water_heater,Water Heating,True,120.6082767307702,2400,19.89913184281241,13,5
107736,thermostat_setback,Behavioral,True,94.0423943688866,0,0.0,1,1
107736,programmable_thermostat,Behavioral,True,81.50340845303505,90,1.1042482971968095,15,2
107736,smart_thermostat,Behavioral,True,100.31188732681235,200,1.9937816477164618,12,3
107736,low_flow_showerheads,Water Heating,True,20.383614548661466,80,3.92472099631875,10,4
107736,led_lighting,Lighting,True,20.297155750373122,200,9.85359734436306,15,5
107738,thermostat_setback,Behavioral,True,61.390123960465814,0,0.0,1,1
107738,smart_thermostat,Behavioral,True,65.48279889116353,200,3.054237194906901,12,2
107738,energy_star_washer,Appliance,True,194.475,950,4.8849466512405195,12,3
107738,low_flow_showerheads,Water Heating,True,7.205687437199759,80,11.102341129452213,10,4
107738,attic_insulation,Insulation,True,122.78024792093163,2300,18.73265479542899,30,5
107739,thermostat_setback,Behavioral,True,43.44038027481325,0,0.0,1,1
107739,programmable_thermostat,Behavioral,True,37.64832957150481,90,2.3905443089862617,15,2
107739,smart_thermostat,Behavioral,True,46.33640562646746,200,4.3162605578918605,12,3
107739,low_flow_showerheads,Water Heating,True,8.407207247866221,80,9.51564504613637,10,4
107739,attic_insulation,Insulation,True,86.8807605496265,2300,26.473064755070077,30,5
107741,thermostat_setback,Behavioral,True,49.71997825265191,0,0.0,1,1
107741,programmable_thermostat,Behavioral,True,43.09064781896499,90,2.088620258811457,15,2
107741,energy_star_washer,Appliance,True,396.8975,950,2.393565089223288,12,3
107741,low_flow_showerheads,Water Heating,True,32.507516237867605,80,2.4609693159764996,10,4
107741,smart_thermostat,Behavioral,True,53.03464346949537,200,3.7711199117429084,12,5
107742,thermostat_setback,Behavioral,True,49.33626667590358,0,0.0,1,1
107742,programmable_thermostat,Behavioral,True,42.7580977857831,90,2.10486445049304,15,2
107742,smart_thermostat,Behavioral,True,52.62535112096381,200,3.8004497022790993,12,3
107742,low_flow_showerheads,Water Heating,True,9.699095597567277,80,8.248191720067751,10,4
107742,led_lighting,Lighting,True,11.464899311508589,200,17.444549190173685,15,5
107743,thermostat_setback,Behavioral,True,72.69171410570874,0,0.0,1,1
107743,smart_thermostat,Behavioral,True,77.53782837942265,200,2.5793861419657316,12,2
107743,led_lighting,Lighting,True,72.38892226044287,200,2.7628536764290326,15,3
107743,low_flow_showerheads,Water Heating,True,14.45995508699527,80,5.532520641917411,10,4
107743,heat_pump_replace,HVAC,True,290.76685642283496,8000,27.5134521809678,18,5
107747,thermostat_setback,Behavioral,True,29.775453147633684,0,0.0,1,1
107747,led_lighting,Lighting,True,90.9062950381541,200,2.200067662157592,15,2
107747,low_flow_showerheads,Water Heating,True,18.504,80,4.323389537397319,10,3
107747,smart_thermostat,Behavioral,True,31.760483357475923,200,6.297133382666958,12,4
107747,air_sealing,Envelope,True,45.65569482637164,800,17.522458108290667,15,5
107751,thermostat_setback,Behavioral,True,17.30116127814107,0,0.0,1,1
107751,programmable_thermostat,Behavioral,True,14.994339774388925,90,6.002264944917712,15,2
107751,low_flow_showerheads,Water Heating,True,8.247063001796228,80,9.70042304546186,10,3
107751,smart_thermostat,Behavioral,True,18.454572030017136,200,10.837422817212538,12,4
107751,heat_pump_water_heater,Water Heating,True,43.984336009579884,2400,54.56487963072296,13,5
107753,thermostat_setback,Behavioral,True,13.498677416330604,0,0.0,1,1
107753,led_lighting,Lighting,True,36.89800798570878,200,5.420346813233477,15,2
107753,programmable_thermostat,Behavioral,True,11.698853760819857,90,7.693061375073791,15,3
107753,low_flow_showerheads,Water Heating,True,8.880270297162411,80,9.008734793305006,10,4
107753,smart_thermostat,Behavioral,True,14.398589244085978,200,13.890249704994345,12,5
107766,thermostat_setback,Behavioral,True,52.304836130637,0,0.0,1,1
107766,smart_thermostat,Behavioral,True,55.79182520601279,200,3.5847545632625337,12,2
107766,low_flow_showerheads,Water Heating,True,16.72875,80,4.782186355824553,10,3
107766,air_sealing,Envelope,True,80.20074873364338,800,9.974969219513138,15,4
107766,attic_insulation,Insulation,True,104.609672261274,2300,21.98649465467687,30,5
107769,thermostat_setback,Behavioral,True,90.30990881348417,0,0.0,1,1
107769,led_lighting,Lighting,True,140.62569952191652,200,1.422215147586377,15,2
107769,smart_thermostat,Behavioral,True,96.33056940104976,200,2.076184135976056,12,3
107769,energy_star_fridge,Appliance,True,233.03100000000003,1500,6.43691182718179,14,4
107769,heat_pump_replace,HVAC,True,361.2396352539367,8000,22.145964117077927,18,5
107770,thermostat_setback,Behavioral,True,57.369890903134234,0,0.0,1,1
107770,smart_thermostat,Behavioral,True,61.19455029667651,200,3.2682648868303237,12,2
107770,led_lighting,Lighting,True,59.66111282646633,200,3.3522673400633884,15,3
107770,low_flow_showerheads,Water Heating,True,11.20840063627573,80,7.137503609665936,10,4
107770,air_sealing,Envelope,True,87.96716605147247,800,9.094302293788727,15,5
107778,thermostat_setback,Behavioral,True,289.8077213548479,0,0.0,1,1
107778,smart_thermostat,Behavioral,True,309.1282361118377,200,0.6469806916235344,12,2
107778,energy_star_fridge,Appliance,True,777.7830000000001,1500,1.928558479678779,14,3
107778,led_lighting,Lighting,True,46.738664752609225,200,4.279112402089639,15,4
107778,low_flow_showerheads,Water Heating,True,13.679318209640757,80,5.848244683979827,10,5
107780,thermostat_setback,Behavioral,True,63.93016989473143,0,0.0,1,1
107780,programmable_thermostat,Behavioral,True,55.406147242100566,90,1.6243684948303565,15,2
107780,smart_thermostat,Behavioral,True,68.19218122104685,200,2.9328875601103657,12,3
107780,low_flow_showerheads,Water Heating,True,14.520260272093353,80,5.509543114303046,10,4
107780,led_lighting,Lighting,True,11.098966659218334,200,18.01969553930396,15,5
107783,thermostat_setback,Behavioral,True,71.10154294321278,0,0.0,1,1
107783,led_lighting,Lighting,True,56.41034746418348,200,3.54544882261159,15,2
107783,low_flow_showerheads,Water Heating,True,6.553101737332654,80,12.207959407107092,10,3
107783,attic_insulation,Insulation,True,142.20308588642555,2300,16.174051256784672,30,4
107783,heat_pump_replace,HVAC,True,284.4061717728511,8000,28.128784794408126,18,5
107787,thermostat_setback,Behavioral,True,68.95753404467837,0,0.0,1,1
107787,smart_thermostat,Behavioral,True,73.55470298099026,200,2.719064749016643,12,2
107787,low_flow_showerheads,Water Heating,True,11.36804569120013,80,7.037269392920109,10,3
107787,led_lighting,Lighting,True,18.826275352985103,200,10.62345027096865,15,4
107787,attic_insulation,Insulation,True,137.91506808935674,2300,16.67693046063541,30,5
107789,thermostat_setback,Behavioral,True,43.44183636086672,0,0.0,1,1
107789,led_lighting,Lighting,True,102.87851297078646,200,1.944040540873606,15,2
107789,low_flow_showerheads,Water Heating,True,16.323196779604643,80,4.901000770875816,10,3
107789,energy_star_fridge,Appliance,True,289.39200000000005,1500,5.18328080942113,14,4
107789,attic_insulation,Insulation,True,86.88367272173345,2300,26.472177429311966,30,5
107800,thermostat_setback,Behavioral,True,33.30652784013623,0,0.0,1,1
107800,led_lighting,Lighting,True,217.84298294614644,200,0.9180924595098964,15,2
107800,low_flow_showerheads,Water Heating,True,14.51374277450958,80,5.5120172131273835,10,3
107800,smart_thermostat,Behavioral,True,35.52696302947865,200,5.629527067485311,12,4
107800,heat_pump_replace,HVAC,True,133.22611136054493,8000,60.04828871984332,18,5
107803,thermostat_setback,Behavioral,True,15.392394510221983,0,0.0,1,1
107803,low_flow_showerheads,Water Heating,True,63.305112815434285,80,1.2637209925403587,10,2
107803,led_lighting,Lighting,True,41.92653270620383,200,4.770248982940728,15,3
107803,smart_thermostat,Behavioral,True,16.41855414423678,200,12.181340588397898,12,4
107803,attic_insulation,Insulation,True,30.784789020443966,2300,74.7122222755071,30,5
107808,thermostat_setback,Behavioral,True,30.214508592126823,0,0.0,1,1
107808,low_flow_showerheads,Water Heating,True,64.40306454648446,80,1.2421769144581323,10,2
107808,smart_thermostat,Behavioral,True,32.22880916493527,200,6.205627982606279,12,3
107808,heat_pump_replace,HVAC,True,120.85803436850729,8000,66.1933651478003,18,4
107814,thermostat_setback,Behavioral,True,33.28771696210671,0,0.0,1,1
107814,programmable_thermostat,Behavioral,True,28.849354700492476,90,3.119653834006334,15,2
107814,smart_thermostat,Behavioral,True,35.506898092913815,200,5.632708311400325,12,3
107814,low_flow_showerheads,Water Heating,True,13.220289039848314,80,6.051304911629821,10,4
107814,attic_insulation,Insulation,True,66.57543392421341,2300,34.54727764325532,30,5
107827,thermostat_setback,Behavioral,True,48.12164672254513,0,0.0,1,1
107827,low_flow_showerheads,Water Heating,True,41.540197940644525,80,1.9258454212064533,10,2
107827,programmable_thermostat,Behavioral,True,41.705427159539106,90,2.1579925235081707,15,3
107827,smart_thermostat,Behavioral,True,51.32975650404813,200,3.896375389667531,12,4
107827,energy_star_fridge,Appliance,True,211.88550000000004,1500,7.079295185371343,14,5
107828,thermostat_setback,Behavioral,True,102.21753681862853,0,0.0,1,1
107828,programmable_thermostat,Behavioral,True,88.58853190947805,90,1.0159328533851788,15,2
107828,smart_thermostat,Behavioral,True,109.03203927320375,200,1.8343232075010174,12,3
107828,low_flow_showerheads,Water Heating,True,40.27681326185321,80,1.9862544605972892,10,4
107828,heat_pump_replace,HVAC,True,408.8701472745141,8000,19.566114213344182,18,5
107838,thermostat_setback,Behavioral,True,4.365531598217013,0,0.0,1,1
107838,low_flow_showerheads,Water Heating,True,15.364493617681372,80,5.206810064207808,10,2
107838,led_lighting,Lighting,True,13.975570996957053,200,14.310685412678069,15,3
107838,smart_thermostat,Behavioral,True,4.656567038098146,200,42.950095717227086,12,4
107838,attic_insulation,Insulation,True,8.731063196434025,2300,263.4272537323261,30,5
107844,thermostat_setback,Behavioral,True,67.96331563764873,0,0.0,1,1
107844,programmable_thermostat,Behavioral,True,58.901540219295555,90,1.52797362624003,15,2
107844,smart_thermostat,Behavioral,True,72.4942033468253,200,2.758841269600054,12,3
107844,low_flow_showerheads,Water Heating,True,13.097774212997303,80,6.107908007805912,10,4
107844,attic_insulation,Insulation,True,135.92663127529747,2300,16.920893120213663,30,5
107846,thermostat_setback,Behavioral,True,189.7718319155577,0,0.0,1,1
107846,programmable_thermostat,Behavioral,True,164.46892099348332,90,0.5472158475677361,15,2
107846,smart_thermostat,Behavioral,True,202.42328737659486,200,0.988028613663968,12,3
107846,air_sealing,Envelope,True,290.9834756038551,800,2.74929701193452,15,4
107846,led_lighting,Lighting,True,55.5580633789058,200,3.5998375003822702,15,5
107849,thermostat_setback,Behavioral,True,59.18671610487442,0,0.0,1,1
107849,low_flow_showerheads,Water Heating,True,46.35901439405649,80,1.7256622265519195,10,2
107849,led_lighting,Lighting,True,29.535154329593247,200,6.771591499679642,15,3
107849,air_sealing,Envelope,True,90.75296469414076,800,8.815139017179128,15,4
107849,attic_insulation,Insulation,True,118.37343220974884,2300,19.430035583698988,30,5
107858,thermostat_setback,Behavioral,True,57.328058724440424,0,0.0,1,1
107858,programmable_thermostat,Behavioral,True,49.6843175611817,90,1.8114367755816152,15,2
107858,smart_thermostat,Behavioral,True,61.14992930606978,200,3.270649733689028,12,3
107858,low_flow_showerheads,Water Heating,True,23.90206522671353,80,3.3469911173445404,10,4
107858,led_lighting,Lighting,True,25.83517196776329,200,7.741384506732015,15,5
107864,thermostat_setback,Behavioral,True,35.52705391355934,0,0.0,1,1
107864,low_flow_showerheads,Water Heating,True,20.81038195353961,80,3.8442350639505154,10,2
107864,smart_thermostat,Behavioral,True,37.8955241744633,200,5.277668124584862,12,3
